Time,Voltage
00:00:33.395000,60.8
00:00:33.396000,155.79999999999998
00:00:33.397000,228.0
00:00:33.398000,277.4
00:00:33.399000,292.59999999999997
00:00:33.400000,296.4
00:00:33.401000,277.4
00:00:33.402000,228.0
00:00:33.403000,144.4
00:00:33.404000,45.599999999999994
00:00:33.405000,-60.8
00:00:33.406000,-152.0
00:00:33.407000,-231.79999999999998
00:00:33.408000,-288.8
00:00:33.409000,-300.2
00:00:33.410000,-296.4
00:00:33.411000,-273.59999999999997
00:00:33.412000,-212.79999999999998
00:00:33.413000,-129.2
00:00:33.414000,-34.199999999999996
00:00:33.415000,64.6
00:00:33.416000,155.79999999999998
00:00:33.417000,228.0
00:00:33.418000,277.4
00:00:33.419000,292.59999999999997
00:00:33.420000,296.4
00:00:33.421000,277.4
00:00:33.422000,228.0
00:00:33.423000,144.4
00:00:33.424000,45.599999999999994
00:00:33.425000,-60.8
00:00:33.426000,-152.0
00:00:33.427000,-235.6
00:00:33.428000,-288.8
00:00:33.429000,-300.2
00:00:33.430000,-300.2
00:00:33.431000,-273.59999999999997
00:00:33.432000,-212.79999999999998
00:00:33.433000,-129.2
00:00:33.434000,-34.199999999999996
00:00:33.435000,68.39999999999999
00:00:33.436000,155.79999999999998
00:00:33.437000,228.0
00:00:33.438000,277.4
00:00:33.439000,292.59999999999997
00:00:33.440000,296.4
00:00:33.441000,277.4
00:00:33.442000,224.2
00:00:33.443000,144.4
00:00:33.444000,45.599999999999994
00:00:33.445000,-60.8
00:00:33.446000,-155.79999999999998
00:00:33.447000,-235.6
00:00:33.448000,-288.8
00:00:33.449000,-300.2
00:00:33.450000,-300.2
00:00:33.451000,-273.59999999999997
00:00:33.452000,-212.79999999999998
00:00:33.453000,-125.39999999999999
00:00:33.454000,-34.199999999999996
00:00:33.455000,68.39999999999999
00:00:33.456000,159.6
00:00:33.457000,228.0
00:00:33.458000,277.4
00:00:33.459000,296.4
00:00:33.460000,296.4
00:00:33.461000,277.4
00:00:33.462000,224.2
00:00:33.463000,144.4
00:00:33.464000,45.599999999999994
00:00:33.465000,-60.8
00:00:33.466000,-155.79999999999998
00:00:33.467000,-235.6
00:00:33.468000,-288.8
00:00:33.469000,-300.2
00:00:33.470000,-300.2
00:00:33.471000,-273.59999999999997
00:00:33.472000,-212.79999999999998
00:00:33.473000,-129.2
00:00:33.474000,-30.4
00:00:33.475000,68.39999999999999
00:00:33.476000,159.6
00:00:33.477000,228.0
00:00:33.478000,277.4
00:00:33.479000,296.4
00:00:33.480000,296.4
00:00:33.481000,277.4
00:00:33.482000,224.2
00:00:33.483000,144.4
00:00:33.484000,45.599999999999994
00:00:33.485000,-64.6
00:00:33.486000,-155.79999999999998
00:00:33.487000,-235.6
00:00:33.488000,-292.59999999999997
00:00:33.489000,-300.2
00:00:33.490000,-300.2
00:00:33.491000,-273.59999999999997
00:00:33.492000,-212.79999999999998
00:00:33.493000,-129.2
00:00:33.494000,-30.4
00:00:33.495000,68.39999999999999
00:00:33.496000,159.6
00:00:33.497000,228.0
00:00:33.498000,281.2
00:00:33.499000,296.4
00:00:33.500000,296.4
00:00:33.501000,277.4
00:00:33.502000,228.0
00:00:33.503000,144.4
00:00:33.504000,45.599999999999994
00:00:33.505000,-64.6
00:00:33.506000,-155.79999999999998
00:00:33.507000,-235.6
00:00:33.508000,-288.8
00:00:33.509000,-300.2
00:00:33.510000,-300.2
00:00:33.511000,-273.59999999999997
00:00:33.512000,-212.79999999999998
00:00:33.513000,-129.2
00:00:33.514000,-34.199999999999996
00:00:33.515000,68.39999999999999
00:00:33.516000,159.6
00:00:33.517000,228.0
00:00:33.518000,277.4
00:00:33.519000,296.4
00:00:33.520000,296.4
00:00:33.521000,277.4
00:00:33.522000,224.2
00:00:33.523000,144.4
00:00:33.524000,45.599999999999994
00:00:33.525000,-60.8
00:00:33.526000,-155.79999999999998
00:00:33.527000,-235.6
00:00:33.528000,-288.8
00:00:33.529000,-300.2
00:00:33.530000,-300.2
00:00:33.531000,-273.59999999999997
00:00:33.532000,-212.79999999999998
00:00:33.533000,-129.2
00:00:33.534000,-34.199999999999996
00:00:33.535000,68.39999999999999
00:00:33.536000,155.79999999999998
00:00:33.537000,228.0
00:00:33.538000,281.2
00:00:33.539000,296.4
00:00:33.540000,296.4
00:00:33.541000,277.4
00:00:33.542000,224.2
00:00:33.543000,144.4
00:00:33.544000,45.599999999999994
00:00:33.545000,-57.0
00:00:33.546000,-155.79999999999998
00:00:33.547000,-235.6
00:00:33.548000,-288.8
00:00:33.549000,-300.2
00:00:33.550000,-300.2
00:00:33.551000,-273.59999999999997
00:00:33.552000,-212.79999999999998
00:00:33.553000,-129.2
00:00:33.554000,-34.199999999999996
00:00:33.555000,64.6
00:00:33.556000,155.79999999999998
00:00:33.557000,228.0
00:00:33.558000,281.2
00:00:33.559000,296.4
00:00:33.560000,300.2
00:00:33.561000,277.4
00:00:33.562000,224.2
00:00:33.563000,144.4
00:00:33.564000,45.599999999999994
00:00:33.565000,-57.0
00:00:33.566000,-152.0
00:00:33.567000,-235.6
00:00:33.568000,-292.59999999999997
00:00:33.569000,-300.2
00:00:33.570000,-304.0
00:00:33.571000,-273.59999999999997
00:00:33.572000,-212.79999999999998
00:00:33.573000,-129.2
00:00:33.574000,-34.199999999999996
00:00:33.575000,60.8
00:00:33.576000,155.79999999999998
00:00:33.577000,228.0
00:00:33.578000,281.2
00:00:33.579000,296.4
00:00:33.580000,300.2
00:00:33.581000,277.4
00:00:33.582000,224.2
00:00:33.583000,144.4
00:00:33.584000,45.599999999999994
00:00:33.585000,-60.8
00:00:33.586000,-152.0
00:00:33.587000,-235.6
00:00:33.588000,-288.8
00:00:33.589000,-304.0
00:00:33.590000,-307.8
00:00:33.591000,-269.8
00:00:33.592000,-212.79999999999998
00:00:33.593000,-129.2
00:00:33.594000,-38.0
00:00:33.595000,64.6
00:00:33.596000,155.79999999999998
00:00:33.597000,228.0
00:00:33.598000,277.4
00:00:33.599000,296.4
00:00:33.600000,300.2
00:00:33.601000,277.4
00:00:33.602000,224.2
00:00:33.603000,144.4
00:00:33.604000,49.4
00:00:33.605000,-60.8
00:00:33.606000,-152.0
00:00:33.607000,-235.6
00:00:33.608000,-288.8
00:00:33.609000,-304.0
00:00:33.610000,-304.0
00:00:33.611000,-269.8
00:00:33.612000,-209.0
00:00:33.613000,-125.39999999999999
00:00:33.614000,-34.199999999999996
00:00:33.615000,64.6
00:00:33.616000,155.79999999999998
00:00:33.617000,228.0
00:00:33.618000,281.2
00:00:33.619000,296.4
00:00:33.620000,300.2
00:00:33.621000,273.59999999999997
00:00:33.622000,220.39999999999998
00:00:33.623000,144.4
00:00:33.624000,45.599999999999994
00:00:33.625000,-57.0
00:00:33.626000,-152.0
00:00:33.627000,-235.6
00:00:33.628000,-288.8
00:00:33.629000,-300.2
00:00:33.630000,-304.0
00:00:33.631000,-266.0
00:00:33.632000,-209.0
00:00:33.633000,-125.39999999999999
00:00:33.634000,-34.199999999999996
00:00:33.635000,64.6
00:00:33.636000,155.79999999999998
00:00:33.637000,228.0
00:00:33.638000,281.2
00:00:33.639000,296.4
00:00:33.640000,300.2
00:00:33.641000,273.59999999999997
00:00:33.642000,220.39999999999998
00:00:33.643000,140.6
00:00:33.644000,45.599999999999994
00:00:33.645000,-60.8
00:00:33.646000,-152.0
00:00:33.647000,-235.6
00:00:33.648000,-288.8
00:00:33.649000,-300.2
00:00:33.650000,-300.2
00:00:33.651000,-266.0
00:00:33.652000,-209.0
00:00:33.653000,-125.39999999999999
00:00:33.654000,-30.4
00:00:33.655000,68.39999999999999
00:00:33.656000,155.79999999999998
00:00:33.657000,228.0
00:00:33.658000,281.2
00:00:33.659000,296.4
00:00:33.660000,296.4
00:00:33.661000,273.59999999999997
00:00:33.662000,220.39999999999998
00:00:33.663000,140.6
00:00:33.664000,45.599999999999994
00:00:33.665000,-64.6
00:00:33.666000,-152.0
00:00:33.667000,-235.6
00:00:33.668000,-288.8
00:00:33.669000,-304.0
00:00:33.670000,-296.4
00:00:33.671000,-266.0
00:00:33.672000,-209.0
00:00:33.673000,-125.39999999999999
00:00:33.674000,-30.4
00:00:33.675000,68.39999999999999
00:00:33.676000,155.79999999999998
00:00:33.677000,228.0
00:00:33.678000,281.2
00:00:33.679000,296.4
00:00:33.680000,296.4
00:00:33.681000,273.59999999999997
00:00:33.682000,220.39999999999998
00:00:33.683000,140.6
00:00:33.684000,45.599999999999994
00:00:33.685000,-64.6
00:00:33.686000,-155.79999999999998
00:00:33.687000,-235.6
00:00:33.688000,-292.59999999999997
00:00:33.689000,-300.2
00:00:33.690000,-296.4
00:00:33.691000,-266.0
00:00:33.692000,-205.2
00:00:33.693000,-125.39999999999999
00:00:33.694000,-26.599999999999998
00:00:33.695000,68.39999999999999
00:00:33.696000,159.6
00:00:33.697000,228.0
00:00:33.698000,281.2
00:00:33.699000,296.4
00:00:33.700000,296.4
00:00:33.701000,273.59999999999997
00:00:33.702000,220.39999999999998
00:00:33.703000,136.79999999999998
00:00:33.704000,38.0
00:00:33.705000,-64.6
00:00:33.706000,-159.6
00:00:33.707000,-235.6
00:00:33.708000,-288.8
00:00:33.709000,-300.2
00:00:33.710000,-296.4
00:00:33.711000,-269.8
00:00:33.712000,-205.2
00:00:33.713000,-121.6
00:00:33.714000,-26.599999999999998
00:00:33.715000,72.2
00:00:33.716000,159.6
00:00:33.717000,228.0
00:00:33.718000,281.2
00:00:33.719000,296.4
00:00:33.720000,296.4
00:00:33.721000,273.59999999999997
00:00:33.722000,216.6
00:00:33.723000,133.0
00:00:33.724000,38.0
00:00:33.725000,-68.39999999999999
00:00:33.726000,-159.6
00:00:33.727000,-235.6
00:00:33.728000,-292.59999999999997
00:00:33.729000,-300.2
00:00:33.730000,-296.4
00:00:33.731000,-266.0
00:00:33.732000,-205.2
00:00:33.733000,-121.6
00:00:33.734000,-26.599999999999998
00:00:33.735000,76.0
00:00:33.736000,159.6
00:00:33.737000,231.79999999999998
00:00:33.738000,281.2
00:00:33.739000,296.4
00:00:33.740000,296.4
00:00:33.741000,273.59999999999997
00:00:33.742000,216.6
00:00:33.743000,133.0
00:00:33.744000,38.0
00:00:33.745000,-68.39999999999999
00:00:33.746000,-159.6
00:00:33.747000,-235.6
00:00:33.748000,-292.59999999999997
00:00:33.749000,-304.0
00:00:33.750000,-296.4
00:00:33.751000,-266.0
00:00:33.752000,-201.39999999999998
00:00:33.753000,-121.6
00:00:33.754000,-26.599999999999998
00:00:33.755000,76.0
00:00:33.756000,163.4
00:00:33.757000,228.0
00:00:33.758000,281.2
00:00:33.759000,296.4
00:00:33.760000,296.4
00:00:33.761000,273.59999999999997
00:00:33.762000,216.6
00:00:33.763000,133.0
00:00:33.764000,34.199999999999996
00:00:33.765000,-72.2
00:00:33.766000,-167.2
00:00:33.767000,-235.6
00:00:33.768000,-292.59999999999997
00:00:33.769000,-304.0
00:00:33.770000,-292.59999999999997
00:00:33.771000,-266.0
00:00:33.772000,-201.39999999999998
00:00:33.773000,-121.6
00:00:33.774000,-22.799999999999997
00:00:33.775000,76.0
00:00:33.776000,167.2
00:00:33.777000,231.79999999999998
00:00:33.778000,281.2
00:00:33.779000,296.4
00:00:33.780000,296.4
00:00:33.781000,273.59999999999997
00:00:33.782000,216.6
00:00:33.783000,129.2
00:00:33.784000,30.4
00:00:33.785000,-76.0
00:00:33.786000,-167.2
00:00:33.787000,-239.39999999999998
00:00:33.788000,-292.59999999999997
00:00:33.789000,-300.2
00:00:33.790000,-296.4
00:00:33.791000,-266.0
00:00:33.792000,-201.39999999999998
00:00:33.793000,-117.8
00:00:33.794000,-19.0
00:00:33.795000,76.0
00:00:33.796000,167.2
00:00:33.797000,235.6
00:00:33.798000,285.0
00:00:33.799000,296.4
00:00:33.800000,296.4
00:00:33.801000,273.59999999999997
00:00:33.802000,216.6
00:00:33.803000,129.2
00:00:33.804000,34.199999999999996
00:00:33.805000,-76.0
00:00:33.806000,-167.2
00:00:33.807000,-239.39999999999998
00:00:33.808000,-292.59999999999997
00:00:33.809000,-307.8
00:00:33.810000,-296.4
00:00:33.811000,-266.0
00:00:33.812000,-201.39999999999998
00:00:33.813000,-117.8
00:00:33.814000,-19.0
00:00:33.815000,76.0
00:00:33.816000,167.2
00:00:33.817000,235.6
00:00:33.818000,285.0
00:00:33.819000,296.4
00:00:33.820000,296.4
00:00:33.821000,273.59999999999997
00:00:33.822000,216.6
00:00:33.823000,133.0
00:00:33.824000,30.4
00:00:33.825000,-76.0
00:00:33.826000,-167.2
00:00:33.827000,-243.2
00:00:33.828000,-292.59999999999997
00:00:33.829000,-307.8
00:00:33.830000,-296.4
00:00:33.831000,-266.0
00:00:33.832000,-201.39999999999998
00:00:33.833000,-117.8
00:00:33.834000,-19.0
00:00:33.835000,76.0
00:00:33.836000,171.0
00:00:33.837000,239.39999999999998
00:00:33.838000,285.0
00:00:33.839000,300.2
00:00:33.840000,296.4
00:00:33.841000,273.59999999999997
00:00:33.842000,216.6
00:00:33.843000,129.2
00:00:33.844000,30.4
00:00:33.845000,-76.0
00:00:33.846000,-167.2
00:00:33.847000,-243.2
00:00:33.848000,-292.59999999999997
00:00:33.849000,-304.0
00:00:33.850000,-296.4
00:00:33.851000,-266.0
00:00:33.852000,-205.2
00:00:33.853000,-117.8
00:00:33.854000,-19.0
00:00:33.855000,76.0
00:00:33.856000,171.0
00:00:33.857000,239.39999999999998
00:00:33.858000,285.0
00:00:33.859000,300.2
00:00:33.860000,296.4
00:00:33.861000,273.59999999999997
00:00:33.862000,216.6
00:00:33.863000,129.2
00:00:33.864000,30.4
00:00:33.865000,-76.0
00:00:33.866000,-167.2
00:00:33.867000,-243.2
00:00:33.868000,-292.59999999999997
00:00:33.869000,-304.0
00:00:33.870000,-296.4
00:00:33.871000,-269.8
00:00:33.872000,-201.39999999999998
00:00:33.873000,-117.8
00:00:33.874000,-22.799999999999997
00:00:33.875000,76.0
00:00:33.876000,167.2
00:00:33.877000,239.39999999999998
00:00:33.878000,285.0
00:00:33.879000,300.2
00:00:33.880000,296.4
00:00:33.881000,273.59999999999997
00:00:33.882000,212.79999999999998
00:00:33.883000,133.0
00:00:33.884000,30.4
00:00:33.885000,-76.0
00:00:33.886000,-167.2
00:00:33.887000,-243.2
00:00:33.888000,-292.59999999999997
00:00:33.889000,-307.8
00:00:33.890000,-296.4
00:00:33.891000,-266.0
00:00:33.892000,-201.39999999999998
00:00:33.893000,-121.6
00:00:33.894000,-22.799999999999997
00:00:33.895000,76.0
00:00:33.896000,167.2
00:00:33.897000,239.39999999999998
00:00:33.898000,285.0
00:00:33.899000,300.2
00:00:33.900000,296.4
00:00:33.901000,273.59999999999997
00:00:33.902000,216.6
00:00:33.903000,133.0
00:00:33.904000,34.199999999999996
00:00:33.905000,-72.2
00:00:33.906000,-167.2
00:00:33.907000,-243.2
00:00:33.908000,-292.59999999999997
00:00:33.909000,-307.8
00:00:33.910000,-296.4
00:00:33.911000,-269.8
00:00:33.912000,-201.39999999999998
00:00:33.913000,-121.6
00:00:33.914000,-26.599999999999998
00:00:33.915000,76.0
00:00:33.916000,167.2
00:00:33.917000,239.39999999999998
00:00:33.918000,285.0
00:00:33.919000,296.4
00:00:33.920000,296.4
00:00:33.921000,273.59999999999997
00:00:33.922000,216.6
00:00:33.923000,133.0
00:00:33.924000,38.0
00:00:33.925000,-72.2
00:00:33.926000,-167.2
00:00:33.927000,-243.2
00:00:33.928000,-292.59999999999997
00:00:33.929000,-307.8
00:00:33.930000,-296.4
00:00:33.931000,-269.8
00:00:33.932000,-201.39999999999998
00:00:33.933000,-121.6
00:00:33.934000,-26.599999999999998
00:00:33.935000,76.0
00:00:33.936000,167.2
00:00:33.937000,235.6
00:00:33.938000,285.0
00:00:33.939000,300.2
00:00:33.940000,296.4
00:00:33.941000,273.59999999999997
00:00:33.942000,216.6
00:00:33.943000,133.0
00:00:33.944000,38.0
00:00:33.945000,-72.2
00:00:33.946000,-167.2
00:00:33.947000,-239.39999999999998
00:00:33.948000,-292.59999999999997
00:00:33.949000,-307.8
00:00:33.950000,-296.4
00:00:33.951000,-266.0
00:00:33.952000,-201.39999999999998
00:00:33.953000,-121.6
00:00:33.954000,-26.599999999999998
00:00:33.955000,76.0
00:00:33.956000,163.4
00:00:33.957000,235.6
00:00:33.958000,285.0
00:00:33.959000,296.4
00:00:33.960000,292.59999999999997
00:00:33.961000,273.59999999999997
00:00:33.962000,216.6
00:00:33.963000,133.0
00:00:33.964000,38.0
00:00:33.965000,-72.2
00:00:33.966000,-167.2
00:00:33.967000,-243.2
00:00:33.968000,-292.59999999999997
00:00:33.969000,-307.8
00:00:33.970000,-296.4
00:00:33.971000,-266.0
00:00:33.972000,-201.39999999999998
00:00:33.973000,-121.6
00:00:33.974000,-26.599999999999998
00:00:33.975000,76.0
00:00:33.976000,167.2
00:00:33.977000,235.6
00:00:33.978000,285.0
00:00:33.979000,300.2
00:00:33.980000,292.59999999999997
00:00:33.981000,273.59999999999997
00:00:33.982000,212.79999999999998
00:00:33.983000,129.2
00:00:33.984000,34.199999999999996
00:00:33.985000,-72.2
00:00:33.986000,-167.2
00:00:33.987000,-243.2
00:00:33.988000,-292.59999999999997
00:00:33.989000,-307.8
00:00:33.990000,-292.59999999999997
00:00:33.991000,-266.0
00:00:33.992000,-201.39999999999998
00:00:33.993000,-117.8
00:00:33.994000,-26.599999999999998
00:00:33.995000,76.0
00:00:33.996000,167.2
00:00:33.997000,235.6
00:00:33.998000,285.0
00:00:33.999000,296.4
00:00:34,296.4
00:00:34.001000,273.59999999999997
00:00:34.002000,212.79999999999998
00:00:34.003000,129.2
00:00:34.004000,30.4
00:00:34.005000,-72.2
00:00:34.006000,-167.2
00:00:34.007000,-243.2
00:00:34.008000,-292.59999999999997
00:00:34.009000,-307.8
00:00:34.010000,-296.4
00:00:34.011000,-266.0
00:00:34.012000,-197.6
00:00:34.013000,-114.0
00:00:34.014000,-19.0
00:00:34.015000,76.0
00:00:34.016000,167.2
00:00:34.017000,235.6
00:00:34.018000,285.0
00:00:34.019000,300.2
00:00:34.020000,292.59999999999997
00:00:34.021000,273.59999999999997
00:00:34.022000,212.79999999999998
00:00:34.023000,129.2
00:00:34.024000,30.4
00:00:34.025000,-72.2
00:00:34.026000,-167.2
00:00:34.027000,-243.2
00:00:34.028000,-292.59999999999997
00:00:34.029000,-307.8
00:00:34.030000,-292.59999999999997
00:00:34.031000,-266.0
00:00:34.032000,-197.6
00:00:34.033000,-114.0
00:00:34.034000,-19.0
00:00:34.035000,76.0
00:00:34.036000,167.2
00:00:34.037000,235.6
00:00:34.038000,285.0
00:00:34.039000,296.4
00:00:34.040000,292.59999999999997
00:00:34.041000,273.59999999999997
00:00:34.042000,209.0
00:00:34.043000,125.39999999999999
00:00:34.044000,26.599999999999998
00:00:34.045000,-76.0
00:00:34.046000,-167.2
00:00:34.047000,-243.2
00:00:34.048000,-292.59999999999997
00:00:34.049000,-307.8
00:00:34.050000,-292.59999999999997
00:00:34.051000,-266.0
00:00:34.052000,-193.79999999999998
00:00:34.053000,-110.19999999999999
00:00:34.054000,-15.2
00:00:34.055000,79.8
00:00:34.056000,167.2
00:00:34.057000,239.39999999999998
00:00:34.058000,285.0
00:00:34.059000,296.4
00:00:34.060000,292.59999999999997
00:00:34.061000,269.8
00:00:34.062000,212.79999999999998
00:00:34.063000,125.39999999999999
00:00:34.064000,26.599999999999998
00:00:34.065000,-76.0
00:00:34.066000,-167.2
00:00:34.067000,-243.2
00:00:34.068000,-292.59999999999997
00:00:34.069000,-307.8
00:00:34.070000,-292.59999999999997
00:00:34.071000,-266.0
00:00:34.072000,-193.79999999999998
00:00:34.073000,-110.19999999999999
00:00:34.074000,-11.399999999999999
00:00:34.075000,79.8
00:00:34.076000,171.0
00:00:34.077000,239.39999999999998
00:00:34.078000,285.0
00:00:34.079000,300.2
00:00:34.080000,292.59999999999997
00:00:34.081000,269.8
00:00:34.082000,209.0
00:00:34.083000,125.39999999999999
00:00:34.084000,26.599999999999998
00:00:34.085000,-76.0
00:00:34.086000,-171.0
00:00:34.087000,-243.2
00:00:34.088000,-292.59999999999997
00:00:34.089000,-307.8
00:00:34.090000,-292.59999999999997
00:00:34.091000,-266.0
00:00:34.092000,-193.79999999999998
00:00:34.093000,-110.19999999999999
00:00:34.094000,-11.399999999999999
00:00:34.095000,83.6
00:00:34.096000,171.0
00:00:34.097000,239.39999999999998
00:00:34.098000,285.0
00:00:34.099000,300.2
00:00:34.100000,292.59999999999997
00:00:34.101000,269.8
00:00:34.102000,209.0
00:00:34.103000,125.39999999999999
00:00:34.104000,22.799999999999997
00:00:34.105000,-79.8
00:00:34.106000,-174.79999999999998
00:00:34.107000,-243.2
00:00:34.108000,-292.59999999999997
00:00:34.109000,-307.8
00:00:34.110000,-296.4
00:00:34.111000,-266.0
00:00:34.112000,-193.79999999999998
00:00:34.113000,-110.19999999999999
00:00:34.114000,-11.399999999999999
00:00:34.115000,87.39999999999999
00:00:34.116000,174.79999999999998
00:00:34.117000,239.39999999999998
00:00:34.118000,285.0
00:00:34.119000,300.2
00:00:34.120000,292.59999999999997
00:00:34.121000,273.59999999999997
00:00:34.122000,205.2
00:00:34.123000,125.39999999999999
00:00:34.124000,22.799999999999997
00:00:34.125000,-79.8
00:00:34.126000,-174.79999999999998
00:00:34.127000,-243.2
00:00:34.128000,-292.59999999999997
00:00:34.129000,-307.8
00:00:34.130000,-292.59999999999997
00:00:34.131000,-266.0
00:00:34.132000,-193.79999999999998
00:00:34.133000,-106.39999999999999
00:00:34.134000,-11.399999999999999
00:00:34.135000,87.39999999999999
00:00:34.136000,174.79999999999998
00:00:34.137000,243.2
00:00:34.138000,285.0
00:00:34.139000,300.2
00:00:34.140000,292.59999999999997
00:00:34.141000,273.59999999999997
00:00:34.142000,205.2
00:00:34.143000,125.39999999999999
00:00:34.144000,22.799999999999997
00:00:34.145000,-79.8
00:00:34.146000,-174.79999999999998
00:00:34.147000,-250.79999999999998
00:00:34.148000,-296.4
00:00:34.149000,-307.8
00:00:34.150000,-296.4
00:00:34.151000,-266.0
00:00:34.152000,-193.79999999999998
00:00:34.153000,-110.19999999999999
00:00:34.154000,-7.6
00:00:34.155000,87.39999999999999
00:00:34.156000,174.79999999999998
00:00:34.157000,243.2
00:00:34.158000,285.0
00:00:34.159000,300.2
00:00:34.160000,296.4
00:00:34.161000,273.59999999999997
00:00:34.162000,205.2
00:00:34.163000,121.6
00:00:34.164000,19.0
00:00:34.165000,-87.39999999999999
00:00:34.166000,-174.79999999999998
00:00:34.167000,-250.79999999999998
00:00:34.168000,-292.59999999999997
00:00:34.169000,-307.8
00:00:34.170000,-296.4
00:00:34.171000,-266.0
00:00:34.172000,-193.79999999999998
00:00:34.173000,-106.39999999999999
00:00:34.174000,-7.6
00:00:34.175000,91.19999999999999
00:00:34.176000,178.6
00:00:34.177000,243.2
00:00:34.178000,285.0
00:00:34.179000,300.2
00:00:34.180000,296.4
00:00:34.181000,269.8
00:00:34.182000,205.2
00:00:34.183000,125.39999999999999
00:00:34.184000,19.0
00:00:34.185000,-83.6
00:00:34.186000,-178.6
00:00:34.187000,-250.79999999999998
00:00:34.188000,-296.4
00:00:34.189000,-307.8
00:00:34.190000,-296.4
00:00:34.191000,-266.0
00:00:34.192000,-190.0
00:00:34.193000,-106.39999999999999
00:00:34.194000,-7.6
00:00:34.195000,91.19999999999999
00:00:34.196000,174.79999999999998
00:00:34.197000,243.2
00:00:34.198000,285.0
00:00:34.199000,300.2
00:00:34.200000,296.4
00:00:34.201000,269.8
00:00:34.202000,209.0
00:00:34.203000,125.39999999999999
00:00:34.204000,22.799999999999997
00:00:34.205000,-87.39999999999999
00:00:34.206000,-178.6
00:00:34.207000,-250.79999999999998
00:00:34.208000,-296.4
00:00:34.209000,-307.8
00:00:34.210000,-296.4
00:00:34.211000,-266.0
00:00:34.212000,-193.79999999999998
00:00:34.213000,-106.39999999999999
00:00:34.214000,-7.6
00:00:34.215000,91.19999999999999
00:00:34.216000,174.79999999999998
00:00:34.217000,243.2
00:00:34.218000,288.8
00:00:34.219000,300.2
00:00:34.220000,292.59999999999997
00:00:34.221000,269.8
00:00:34.222000,209.0
00:00:34.223000,121.6
00:00:34.224000,19.0
00:00:34.225000,-83.6
00:00:34.226000,-178.6
00:00:34.227000,-250.79999999999998
00:00:34.228000,-296.4
00:00:34.229000,-307.8
00:00:34.230000,-292.59999999999997
00:00:34.231000,-266.0
00:00:34.232000,-193.79999999999998
00:00:34.233000,-110.19999999999999
00:00:34.234000,-11.399999999999999
00:00:34.235000,87.39999999999999
00:00:34.236000,174.79999999999998
00:00:34.237000,243.2
00:00:34.238000,285.0
00:00:34.239000,300.2
00:00:34.240000,292.59999999999997
00:00:34.241000,269.8
00:00:34.242000,209.0
00:00:34.243000,121.6
00:00:34.244000,22.799999999999997
00:00:34.245000,-79.8
00:00:34.246000,-174.79999999999998
00:00:34.247000,-250.79999999999998
00:00:34.248000,-296.4
00:00:34.249000,-307.8
00:00:34.250000,-292.59999999999997
00:00:34.251000,-266.0
00:00:34.252000,-193.79999999999998
00:00:34.253000,-110.19999999999999
00:00:34.254000,-11.399999999999999
00:00:34.255000,87.39999999999999
00:00:34.256000,174.79999999999998
00:00:34.257000,243.2
00:00:34.258000,285.0
00:00:34.259000,300.2
00:00:34.260000,292.59999999999997
00:00:34.261000,269.8
00:00:34.262000,205.2
00:00:34.263000,125.39999999999999
00:00:34.264000,22.799999999999997
00:00:34.265000,-79.8
00:00:34.266000,-174.79999999999998
00:00:34.267000,-250.79999999999998
00:00:34.268000,-296.4
00:00:34.269000,-307.8
00:00:34.270000,-292.59999999999997
00:00:34.271000,-266.0
00:00:34.272000,-193.79999999999998
00:00:34.273000,-110.19999999999999
00:00:34.274000,-11.399999999999999
00:00:34.275000,87.39999999999999
00:00:34.276000,174.79999999999998
00:00:34.277000,243.2
00:00:34.278000,285.0
00:00:34.279000,300.2
00:00:34.280000,292.59999999999997
00:00:34.281000,273.59999999999997
00:00:34.282000,209.0
00:00:34.283000,125.39999999999999
00:00:34.284000,26.599999999999998
00:00:34.285000,-79.8
00:00:34.286000,-174.79999999999998
00:00:34.287000,-250.79999999999998
00:00:34.288000,-296.4
00:00:34.289000,-307.8
00:00:34.290000,-296.4
00:00:34.291000,-266.0
00:00:34.292000,-193.79999999999998
00:00:34.293000,-110.19999999999999
00:00:34.294000,-11.399999999999999
00:00:34.295000,87.39999999999999
00:00:34.296000,174.79999999999998
00:00:34.297000,243.2
00:00:34.298000,285.0
00:00:34.299000,300.2
00:00:34.300000,292.59999999999997
00:00:34.301000,273.59999999999997
00:00:34.302000,209.0
00:00:34.303000,125.39999999999999
00:00:34.304000,22.799999999999997
00:00:34.305000,-79.8
00:00:34.306000,-174.79999999999998
00:00:34.307000,-250.79999999999998
00:00:34.308000,-296.4
00:00:34.309000,-307.8
00:00:34.310000,-292.59999999999997
00:00:34.311000,-266.0
00:00:34.312000,-193.79999999999998
00:00:34.313000,-110.19999999999999
00:00:34.314000,-11.399999999999999
00:00:34.315000,87.39999999999999
00:00:34.316000,174.79999999999998
00:00:34.317000,243.2
00:00:34.318000,288.8
00:00:34.319000,300.2
00:00:34.320000,292.59999999999997
00:00:34.321000,269.8
00:00:34.322000,205.2
00:00:34.323000,125.39999999999999
00:00:34.324000,26.599999999999998
00:00:34.325000,-79.8
00:00:34.326000,-174.79999999999998
00:00:34.327000,-250.79999999999998
00:00:34.328000,-296.4
00:00:34.329000,-307.8
00:00:34.330000,-292.59999999999997
00:00:34.331000,-262.2
00:00:34.332000,-193.79999999999998
00:00:34.333000,-110.19999999999999
00:00:34.334000,-11.399999999999999
00:00:34.335000,87.39999999999999
